========================================================================================================================
Leader key registrations
666256 2 666254 146 br1$ s:051729e57e p:46eacc2b82 c:b2d8fdf4eb i:4fb1e71fdf b:00000000000000000005    742102  146> [13.5]SP137NZXD0 [2.7]SP2HFBWV0D [2.7]SP3F0CDFN2 [2.7]SP4F3EX8B7 [3.1]SP37C6HQRQ [3.9]SPY1PP2KZ6 [4.0]SP1D6NC90K [5.4]SP25Y6NQXB [53.9]SP1RJH1641*[8.1]SP334VW9T9 
666257 1 666256 147 br1$ s:d43389ee5d p:051729e57e c:97c7905b51 i:de5b0f0065 b:00000000000000000005 @+ 790302  147> [12.7]SP137NZXD0 [2.5]SP2HFBWV0D [2.5]SP3F0CDFN2 [2.5]SP4F3EX8B7 [2.5]SPWZ6NJA8H [2.9]SP37C6HQRQ [3.6]SP3S9C931D [3.7]SPY1PP2KZ6 [3.8]SP1D6NC90K [5.1]SP25Y6NQXB [50.6]SP1RJH1641*[7.6]SP334VW9T9 
666258 1 666257 148 br1$ s:98868867ea p:d43389ee5d c:5d6646bea9 i:9a0a1ee36e b:0000000000000000000a @@ 790302  148> [12.7]SP137NZXD0 [2.5]SP2HFBWV0D [2.5]SP3F0CDFN2 [2.5]SP4F3EX8B7 [2.5]SPWZ6NJA8H [2.9]SP37C6HQRQ [3.6]SP3S9C931D [3.7]SPY1PP2KZ6 [3.8]SP1D6NC90K [5.1]SP25Y6NQXB*[50.6]SP1RJH1641 [7.6]SP334VW9T9 
666259 ? undefined -   - - -  -    0   
666260 2 666258 149 br1$ s:b138bee5d8 p:98868867ea c:90d8a227f2 i:4a58e06980 b:00000000000000000007    237302  149> [11.9]SP3S9C931D*[12.3]SPY1PP2KZ6 [16.9]SP25Y6NQXB [42.1]SP137NZXD0 [8.4]SP2HFBWV0D [8.4]SP3F0CDFN2 
666261 1 666260 150 br1$ s:a90eec99b0 p:b138bee5d8 c:6039831e78 i:d4fb113588 b:00000000000000000005 @@ 257302  150> [11.0]SP3S9C931D [11.3]SPY1PP2KZ6 [15.5]SP25Y6NQXB*[38.9]SP137NZXD0 [7.8]SP2HFBWV0D [7.8]SP3F0CDFN2 [7.8]SPWZ6NJA8H 
666262 ? undefined -   - - -  -    0   
666263 ? undefined -   - - -  -    0   
666264 3 666261 151 br1$ s:ab8e32170a p:a90eec99b0 c:f36db08484 i:4a339c2b9a b:00000000000000000006    257302  151> [11.0]SP3S9C931D [11.3]SPY1PP2KZ6 [15.5]SP25Y6NQXB [38.9]SP137NZXD0 [7.8]SP2HFBWV0D [7.8]SP3F0CDFN2*[7.8]SPWZ6NJA8H 
666265 1 666264 152 br1$ s:7de6df84ba p:ab8e32170a c:bd8f748d2f i:75e94cec5b b:00000000000000000006 @@ 140000  152> [14.3]SP2HFBWV0D*[14.3]SPWZ6NJA8H [71.4]SP137NZXD0 
666266 1 666265 153 br1$ s:088568bcf7 p:7de6df84ba c:78f1371dc0 i:dec3cdef44 b:00000000000000000001 @@ 737302  153> [13.6]SP137NZXD0*[2.7]SP105ARDW7 [2.7]SP2HFBWV0D [2.7]SP3F0CDFN2 [2.7]SPWZ6NJA8H [3.8]SP3S9C931D [3.9]SPY1PP2KZ6 [5.4]SP25Y6NQXB [54.3]SP1RJH1641 [8.1]SP334VW9T9 
666267 ? undefined -   - - -  -    0   
666268 2 666266 154 br1$ s:deb64325d7 p:088568bcf7 c:c6823bbc88 i:e11f4638ef b:00000000000000000002    689102  154> [14.5]SP137NZXD0*[2.9]SP105ARDW7 [2.9]SP2HFBWV0D [2.9]SPWZ6NJA8H [4.2]SPY1PP2KZ6 [5.8]SP25Y6NQXB [58.0]SP1RJH1641 [8.7]SP334VW9T9 
666269 1 666268 155 br1$ s:2cca13ffb0 p:deb64325d7 c:fcd15fc0d1 i:e82e41a080 b:00000000000000000007 @@ 731200  155> [13.7]SP137NZXD0 [2.7]SP105ARDW7 [2.7]SP2HFBWV0D [2.7]SP3F0CDFN2 [2.7]SPWZ6NJA8H [3.1]SP37C6HQRQ [3.9]SP3S9C931D [5.5]SP25Y6NQXB [54.7]SP1RJH1641*[8.2]SP334VW9T9 
666270 1 666269 156 br1$ s:12ff161d8f p:2cca13ffb0 c:c9794fbbb0 i:54b0ff7eb8 b:00000000000000000004 @+ 709102  156> [14.1]SP137NZXD0 [2.8]SP105ARDW7 [2.8]SP2HFBWV0D [2.8]SP3F0CDFN2 [2.8]SPWZ6NJA8H [4.1]SPY1PP2KZ6 [5.6]SP25Y6NQXB [56.4]SP1RJH1641*[8.5]SP334VW9T9 
666271 1 666270 157 br1$ s:984d9bd92a p:12ff161d8f c:6c3b87c34d i:182ed7fd4b b:00000000000000000005 @+ 709102  157> [14.1]SP137NZXD0 [2.8]SP105ARDW7 [2.8]SP2HFBWV0D [2.8]SP3F0CDFN2 [2.8]SPWZ6NJA8H [4.1]SPY1PP2KZ6 [5.6]SP25Y6NQXB [56.4]SP1RJH1641*[8.5]SP334VW9T9 
666272 1 666271 158 br1$ s:628dfa640e p:984d9bd92a c:cf81b8a87b i:0abfdd39e3 b:00000000000000000007 @+ 729102  158> [13.7]SP137NZXD0 [2.7]SP105ARDW7 [2.7]SP2HFBWV0D [2.7]SP3F0CDFN2 [2.7]SP4F3EX8B7 [2.7]SPWZ6NJA8H [4.0]SPY1PP2KZ6 [5.5]SP25Y6NQXB [54.9]SP1RJH1641*[8.2]SP334VW9T9 
666273 1 666272 159 br1$ s:c3ebf53b16 p:628dfa640e c:7a9502ca4c i:0289555581 b:00000000000000000006 @+ 729102  159> [13.7]SP137NZXD0 [2.7]SP105ARDW7 [2.7]SP2HFBWV0D [2.7]SP3F0CDFN2 [2.7]SP4F3EX8B7 [2.7]SPWZ6NJA8H [4.0]SPY1PP2KZ6 [5.5]SP25Y6NQXB [54.9]SP1RJH1641*[8.2]SP334VW9T9 
666274 1 666273 160 br1$ s:1ef46cbf03 p:c3ebf53b16 c:8d26af14ab i:ab13405b6c b:00000000000000000004 @+ 729102  160> [13.7]SP137NZXD0 [2.7]SP105ARDW7 [2.7]SP2HFBWV0D [2.7]SP3F0CDFN2 [2.7]SP4F3EX8B7 [2.7]SPWZ6NJA8H [4.0]SPY1PP2KZ6 [5.5]SP25Y6NQXB [54.9]SP1RJH1641*[8.2]SP334VW9T9 
666275 ? undefined -   - - -  -    0   
666276 2 666274 161 br1$ s:c72f25056d p:1ef46cbf03 c:dbe2b225e6 i:83c59055c9 b:00000000000000000005    731202  161> [13.7]SP137NZXD0 [2.7]SP105ARDW7 [2.7]SP2HFBWV0D*[2.7]SP4F3EX8B7 [2.7]SPWZ6NJA8H [3.0]SP37C6HQRQ [4.0]SPY1PP2KZ6 [5.5]SP25Y6NQXB [54.7]SP1RJH1641 [8.2]SP334VW9T9 
666277 1 666276 162 br1$ s:b5b5d3c590 p:c72f25056d c:696180ac9b i:f4c16dd1b8 b:0000000000000000000a @@ 781202  162> [12.8]SP137NZXD0 [2.6]SP105ARDW7 [2.6]SP2HFBWV0D [2.6]SP3F0CDFN2 [2.6]SP4F3EX8B7 [2.6]SPWZ6NJA8H [2.8]SP37C6HQRQ [3.7]SPY1PP2KZ6 [3.8]SP1D6NC90K [5.1]SP25Y6NQXB [51.2]SP1RJH1641*[7.7]SP334VW9T9 
666278 1 666277 163 br1$ s:a5b5ae7f4d p:b5b5d3c590 c:ca8760b7f0 i:006d69b740 b:00000000000000000000 @@ 781202  163> [12.8]SP137NZXD0*[2.6]SP105ARDW7 [2.6]SP2HFBWV0D [2.6]SP3F0CDFN2 [2.6]SP4F3EX8B7 [2.6]SPWZ6NJA8H [2.8]SP37C6HQRQ [3.7]SPY1PP2KZ6 [3.8]SP1D6NC90K [5.1]SP25Y6NQXB [51.2]SP1RJH1641 [7.7]SP334VW9T9 
666279 1 666278 164 br1$ s:72021cde23 p:a5b5ae7f4d c:a902e2f06c i:d73b4803b1 b:00000000000000000005 @@ 781202  164> [12.8]SP137NZXD0 [2.6]SP105ARDW7 [2.6]SP2HFBWV0D [2.6]SP3F0CDFN2 [2.6]SP4F3EX8B7 [2.6]SPWZ6NJA8H [2.8]SP37C6HQRQ [3.7]SPY1PP2KZ6 [3.8]SP1D6NC90K [5.1]SP25Y6NQXB [51.2]SP1RJH1641*[7.7]SP334VW9T9 
666280 1 666279 165 br1$ s:1708ada718 p:72021cde23 c:06b0f3d810 i:f58c4c2914 b:00000000000000000009 @+ 781202  165> [12.8]SP137NZXD0 [2.6]SP105ARDW7 [2.6]SP2HFBWV0D [2.6]SP3F0CDFN2 [2.6]SP4F3EX8B7 [2.6]SPWZ6NJA8H [2.8]SP37C6HQRQ [3.7]SPY1PP2KZ6 [3.8]SP1D6NC90K [5.1]SP25Y6NQXB [51.2]SP1RJH1641*[7.7]SP334VW9T9 
666281 1 666280 166 br1$ s:49c57d192f p:1708ada718 c:5657a6ea1f i:fb3b38eb0d b:00000000000000000008 @+ 761202  166> [13.1]SP137NZXD0 [2.6]SP105ARDW7 [2.6]SP2HFBWV0D [2.6]SP3F0CDFN2 [2.6]SP4F3EX8B7 [2.9]SP37C6HQRQ [3.8]SPY1PP2KZ6 [3.9]SP1D6NC90K [5.3]SP25Y6NQXB [52.5]SP1RJH1641*[7.9]SP334VW9T9 
666282 1 666281 167 br1$ s:5de8819ff7 p:49c57d192f c:ee960c0ed6 i:818c8f86b2 b:0000000000000000000c @+ 761202  167> [13.1]SP137NZXD0 [2.6]SP105ARDW7 [2.6]SP2HFBWV0D [2.6]SP3F0CDFN2 [2.6]SP4F3EX8B7 [2.9]SP37C6HQRQ [3.8]SPY1PP2KZ6 [3.9]SP1D6NC90K [5.3]SP25Y6NQXB [52.5]SP1RJH1641*[7.9]SP334VW9T9 
666283 1 666282 168 br1$ s:0a43ee24bc p:5de8819ff7 c:0eea7cc4b5 i:9d2334d88a b:00000000000000000008 @@ 741202  168> [13.5]SP137NZXD0*[2.7]SP105ARDW7 [2.7]SP2HFBWV0D [2.7]SP3F0CDFN2 [3.0]SP37C6HQRQ [3.9]SPY1PP2KZ6 [4.0]SP1D6NC90K [5.4]SP25Y6NQXB [54.0]SP1RJH1641 [8.1]SP334VW9T9 
666284 1 666283 169 br1$ s:98927d4ea4 p:0a43ee24bc c:6a0ef14d5c i:b6c05f88d3 b:00000000000000000006 @@ 741202  169> [13.5]SP137NZXD0 [2.7]SP105ARDW7 [2.7]SP2HFBWV0D [2.7]SP3F0CDFN2 [3.0]SP37C6HQRQ [3.9]SPY1PP2KZ6 [4.0]SP1D6NC90K [5.4]SP25Y6NQXB [54.0]SP1RJH1641*[8.1]SP334VW9T9 
666285 1 666284 170 br1$ s:ab3df8ab44 p:98927d4ea4 c:1f207ab5cb i:ef6b00cc4d b:00000000000000000007 @+ 741202  170> [13.5]SP137NZXD0 [2.7]SP105ARDW7 [2.7]SP2HFBWV0D [2.7]SP3F0CDFN2 [3.0]SP37C6HQRQ [3.9]SPY1PP2KZ6 [4.0]SP1D6NC90K [5.4]SP25Y6NQXB [54.0]SP1RJH1641*[8.1]SP334VW9T9 
666286 1 666285 171 br1$ s:b9fae0f550 p:ab3df8ab44 c:580012aab8 i:9d8b3dadfd b:0000000000000000000b @+ 741202  171> [13.5]SP137NZXD0 [2.7]SP105ARDW7 [2.7]SP2HFBWV0D [2.7]SP3F0CDFN2 [3.0]SP37C6HQRQ [3.9]SPY1PP2KZ6 [4.0]SP1D6NC90K [5.4]SP25Y6NQXB [54.0]SP1RJH1641*[8.1]SP334VW9T9 
666287 1 666286 172 br1$ s:1f62e768e4 p:b9fae0f550 c:78ca4c16dc i:b0a82660c8 b:0000000000000000000b @+ 761202  172> [13.1]SP137NZXD0 [2.6]SP105ARDW7 [2.6]SP2HFBWV0D [2.6]SP3F0CDFN2 [2.6]SPWZ6NJA8H [2.9]SP37C6HQRQ [3.8]SPY1PP2KZ6 [3.9]SP1D6NC90K [5.3]SP25Y6NQXB [52.5]SP1RJH1641*[7.9]SP334VW9T9 
666288 1 666287 173 br1$ s:fec2ba7dcd p:1f62e768e4 c:f11e1c7954 i:a91b946fbe b:0000000000000000000d @+ 781202  173> [12.8]SP137NZXD0 [2.6]SP105ARDW7 [2.6]SP2HFBWV0D [2.6]SP3F0CDFN2 [2.6]SP4F3EX8B7 [2.6]SPWZ6NJA8H [2.8]SP37C6HQRQ [3.7]SPY1PP2KZ6 [3.8]SP1D6NC90K [5.1]SP25Y6NQXB [51.2]SP1RJH1641*[7.7]SP334VW9T9 
666289 1 666288 174 br1$ s:d347c0fc10 p:fec2ba7dcd c:fe74dd7b78 i:93187e3c6d b:00000000000000000008 @+ 761202  174> [13.1]SP137NZXD0 [2.6]SP105ARDW7 [2.6]SP2HFBWV0D [2.6]SP3F0CDFN2 [2.6]SPWZ6NJA8H [2.9]SP37C6HQRQ [3.8]SPY1PP2KZ6 [3.9]SP1D6NC90K [5.3]SP25Y6NQXB [52.5]SP1RJH1641*[7.9]SP334VW9T9 
666290 1 666289 175 br1$ s:0bf2f945a6 p:d347c0fc10 c:7375cadfb4 i:dd2102f688 b:0000000000000000000c @@ 761202  175> [13.1]SP137NZXD0*[2.6]SP105ARDW7 [2.6]SP2HFBWV0D [2.6]SP3F0CDFN2 [2.6]SPWZ6NJA8H [2.9]SP37C6HQRQ [3.8]SPY1PP2KZ6 [3.9]SP1D6NC90K [5.3]SP25Y6NQXB [52.5]SP1RJH1641 [7.9]SP334VW9T9 
666291 1 666290 176 br1$ s:f1e9846b50 p:0bf2f945a6 c:09d5613f78 i:85f1cd89d7 b:00000000000000000002 @+ 761202  176> [13.1]SP137NZXD0*[2.6]SP105ARDW7 [2.6]SP2HFBWV0D [2.6]SP3F0CDFN2 [2.6]SPWZ6NJA8H [2.9]SP37C6HQRQ [3.8]SPY1PP2KZ6 [3.9]SP1D6NC90K [5.3]SP25Y6NQXB [52.5]SP1RJH1641 [7.9]SP334VW9T9 
666292 1 666291 177 br1$ s:5018b90733 p:f1e9846b50 c:d6f7bd969a i:3ab767d17b b:00000000000000000004 @+ 761202  177> [13.1]SP137NZXD0*[2.6]SP105ARDW7 [2.6]SP2HFBWV0D [2.6]SP3F0CDFN2 [2.6]SPWZ6NJA8H [2.9]SP37C6HQRQ [3.8]SPY1PP2KZ6 [3.9]SP1D6NC90K [5.3]SP25Y6NQXB [52.5]SP1RJH1641 [7.9]SP334VW9T9 
666293 1 666292 178 br1$ s:bf6f6f2ec9 p:5018b90733 c:74e32ffd3f i:a1835e24e5 b:00000000000000000007 @@ 739102  178> [13.5]SP137NZXD0 [2.7]SP105ARDW7 [2.7]SP2HFBWV0D [2.7]SP3F0CDFN2 [2.7]SPWZ6NJA8H [3.9]SPY1PP2KZ6 [4.1]SP1D6NC90K [5.4]SP25Y6NQXB [54.1]SP1RJH1641*[8.1]SP334VW9T9 
666294 1 666293 179 br1$ s:c0c15a0293 p:bf6f6f2ec9 c:31224935b7 i:cbcd8e8e36 b:00000000000000000004 @@ 739102  179> [13.5]SP137NZXD0*[2.7]SP105ARDW7 [2.7]SP2HFBWV0D [2.7]SP3F0CDFN2 [2.7]SPWZ6NJA8H [3.9]SPY1PP2KZ6 [4.1]SP1D6NC90K [5.4]SP25Y6NQXB [54.1]SP1RJH1641 [8.1]SP334VW9T9 
666295 1 666294 180 br1$ s:99474238dd p:c0c15a0293 c:d9664f9f0d i:802f5bbcc3 b:00000000000000000009 @+ 839102  180> [2.4]SP105ARDW7 [2.4]SP2HFBWV0D [2.4]SP3F0CDFN2 [2.4]SPWZ6NJA8H [23.8]SP137NZXD0*[3.5]SPY1PP2KZ6 [3.6]SP1D6NC90K [4.8]SP25Y6NQXB [47.7]SP1RJH1641 [7.2]SP334VW9T9 
666296 1 666295 181 br1$ s:946346bd83 p:99474238dd c:5f866dff98 i:df6ea300ee b:00000000000000000008 @@ 839102  181> [2.4]SP105ARDW7 [2.4]SP2HFBWV0D [2.4]SP3F0CDFN2 [2.4]SPWZ6NJA8H [23.8]SP137NZXD0 [3.5]SPY1PP2KZ6 [3.6]SP1D6NC90K [4.8]SP25Y6NQXB [47.7]SP1RJH1641*[7.2]SP334VW9T9 
666297 2 666295 181 br14  s:addcf2fef7 p:99474238dd c:4b3502916c i:401a5ba147 b:00000000000000000007    29102  181  [100.0]SPY1PP2KZ6*
666298 ? undefined -   - - -  -    0   
666299 3 666296 182 br1$ s:85d77049b3 p:946346bd83 c:c2932829a1 i:d723d1e33f b:00000000000000000002    309102  182> [12.9]SP25Y6NQXB [6.5]SP2HFBWV0D [6.5]SP3F0CDFN2 [64.7]SP137NZXD0 [9.4]SPY1PP2KZ6*
666300 1 666299 183 br1$ s:85a092619e p:85d77049b3 c:70fed43027 i:4445a412fb b:00000000000000000004 @@ 259102  183> [11.2]SPY1PP2KZ6 [15.4]SP25Y6NQXB [57.9]SP137NZXD0 [7.7]SP2HFBWV0D*[7.7]SP3F0CDFN2 
666301 1 666300 184 br1$ s:e826370dbf p:85a092619e c:df670bace7 i:b144818b54 b:00000000000000000004 @@ 509302  184> [29.5]SP137NZXD0*[3.9]SP2HFBWV0D [3.9]SP3F0CDFN2 [43.6]SPP1DJ1JE2 [5.5]SP3S9C931D [5.7]SPY1PP2KZ6 [7.9]SP25Y6NQXB 
666302 2 666300 184 br15  s:0bb123ec7c p:85a092619e c:3bb6ec5975 i:c89c2997a8 b:00000000000000000002    969302  184  [15.5]SP137NZXD0 [2.1]SP2HFBWV0D [2.1]SP3F0CDFN2 [2.9]SP3S9C931D [22.9]SPP1DJ1JE2 [3.0]SPY1PP2KZ6*[4.1]SP25Y6NQXB [41.3]SP1RJH1641 [6.2]SP334VW9T9 
666303 2 666301 185 br1$ s:48e637fd1e p:e826370dbf c:ab1b81fffd i:18635e5099 b:0000000000000000000b    940200  185> [16.0]SP137NZXD0 [2.1]SP2HFBWV0D [2.1]SP3F0CDFN2 [23.6]SPP1DJ1JE2*[3.0]SP3S9C931D [4.3]SP25Y6NQXB [42.5]SP1RJH1641 [6.4]SP334VW9T9 
666304 1 666303 186 br1$ s:adfa0b588b p:48e637fd1e c:cf720b521b i:6d5b19ea3c b:0000000000000000000a @@ 991102  186> [2.0]SP2HFBWV0D [2.0]SP3F0CDFN2 [2.9]SPY1PP2KZ6 [20.2]SP137NZXD0*[22.4]SPP1DJ1JE2 [4.0]SP25Y6NQXB [40.4]SP1RJH1641 [6.1]SP334VW9T9 
666305 1 666304 187 br1$ s:00fe5ab89d p:adfa0b588b c:d1737a3541 i:c096bb2f58 b:0000000000000000000d @@ 1011102  187> [19.8]SP137NZXD0 [2.0]SP2HFBWV0D [2.0]SP3F0CDFN2 [2.0]SPWZ6NJA8H [2.9]SPY1PP2KZ6 [22.0]SPP1DJ1JE2*[39.6]SP1RJH1641 [4.0]SP25Y6NQXB [5.9]SP334VW9T9 
666306 1 666305 188 br1$ s:800dfec357 p:00fe5ab89d c:a931eda7c6 i:c60450a63b b:00000000000000000005 @@ 1011102  188> [19.8]SP137NZXD0 [2.0]SP2HFBWV0D [2.0]SP3F0CDFN2 [2.0]SPWZ6NJA8H [2.9]SPY1PP2KZ6 [22.0]SPP1DJ1JE2 [39.6]SP1RJH1641*[4.0]SP25Y6NQXB [5.9]SP334VW9T9 
666307 1 666306 189 br1$ s:50a01993e8 p:800dfec357 c:8c9dfb6e81 i:21ccd90c96 b:0000000000000000000d @@ 1051102  189> [1.9]SP105ARDW7 [1.9]SP2HFBWV0D [1.9]SP3F0CDFN2*[1.9]SP4F3EX8B7 [1.9]SPWZ6NJA8H [19.0]SP137NZXD0 [2.8]SPY1PP2KZ6 [21.1]SPP1DJ1JE2 [3.8]SP25Y6NQXB [38.1]SP1RJH1641 [5.7]SP334VW9T9 
666308 1 666307 190 br1$ s:2a776ecb9f p:50a01993e8 c:0b7071c0d3 i:4469488c75 b:00000000000000000009 @@ 1051102  190> [1.9]SP105ARDW7 [1.9]SP2HFBWV0D [1.9]SP3F0CDFN2 [1.9]SP4F3EX8B7 [1.9]SPWZ6NJA8H [19.0]SP137NZXD0 [2.8]SPY1PP2KZ6 [21.1]SPP1DJ1JE2 [3.8]SP25Y6NQXB [38.1]SP1RJH1641*[5.7]SP334VW9T9 
666309 1 666308 191 br1$ s:deba8cfbd2 p:2a776ecb9f c:aa227f022b i:a4a808e34d b:00000000000000000003 @+ 1081102  191> [1.8]SP105ARDW7 [1.8]SP2HFBWV0D [1.8]SP3F0CDFN2 [1.8]SP4F3EX8B7 [1.8]SPWZ6NJA8H [18.5]SP137NZXD0 [2.7]SPY1PP2KZ6 [2.8]SP1D6NC90K [20.5]SPP1DJ1JE2 [3.7]SP25Y6NQXB [37.0]SP1RJH1641*[5.5]SP334VW9T9 
666310 1 666309 192 br1$ s:ac73a81bc2 p:deba8cfbd2 c:3ac437c19e i:f82eb478b6 b:00000000000000000000 @+ 1081102  192> [1.8]SP105ARDW7 [1.8]SP2HFBWV0D [1.8]SP3F0CDFN2 [1.8]SP4F3EX8B7 [1.8]SPWZ6NJA8H [18.5]SP137NZXD0 [2.7]SPY1PP2KZ6 [2.8]SP1D6NC90K [20.5]SPP1DJ1JE2 [3.7]SP25Y6NQXB [37.0]SP1RJH1641*[5.5]SP334VW9T9 
666311 1 666310 193 br1$ s:42afb5cde1 p:ac73a81bc2 c:08c31626f8 i:bca62b0738 b:00000000000000000001 @@ 1131102  193> [1.8]SP105ARDW7 [1.8]SP2HFBWV0D [1.8]SP3F0CDFN2 [1.8]SP4F3EX8B7 [1.8]SPWZ6NJA8H [19.6]SPP1DJ1JE2 [2.6]SPY1PP2KZ6 [2.7]SP1D6NC90K [22.1]SP137NZXD0*[3.5]SP25Y6NQXB [35.4]SP1RJH1641 [5.3]SP334VW9T9 
666312 2 666310 193 br16  s:d733083e26 p:ac73a81bc2 c:c98c46d6b9 i:8acd52bead b:0000000000000000000c    1219802  193  [1.6]SP105ARDW7 [1.6]SP2HFBWV0D [1.6]SP3F0CDFN2 [1.6]SP4F3EX8B7 [1.6]SPWZ6NJA8H [18.2]SPP1DJ1JE2 [2.4]SPY1PP2KZ6 [2.5]SP1D6NC90K [20.5]SP137NZXD0 [3.3]SP25Y6NQXB [32.8]SP1RJH1641 [4.9]SP334VW9T9*[7.3]SP37C6HQRQ 
666313 2 666311 194 br1$ s:f18fbf2819 p:42afb5cde1 c:a26dcbd5a1 i:48b55dcf35 b:00000000000000000002    1170700  194> [1.7]SP105ARDW7 [1.7]SP2HFBWV0D [1.7]SP3F0CDFN2 [1.7]SPWZ6NJA8H [19.0]SPP1DJ1JE2*[2.6]SP1D6NC90K [21.4]SP137NZXD0 [3.4]SP25Y6NQXB [34.2]SP1RJH1641 [5.1]SP334VW9T9 [7.6]SP37C6HQRQ 
666314 3 666311 194 br17  s:a656926900 p:42afb5cde1 c:d9653ab3e2 i:9077232cd3 b:0000000000000000000c    1199802  194  [1.7]SP105ARDW7 [1.7]SP2HFBWV0D [1.7]SP3F0CDFN2 [1.7]SPWZ6NJA8H [18.5]SPP1DJ1JE2 [2.4]SPY1PP2KZ6 [2.5]SP1D6NC90K [20.8]SP137NZXD0 [3.3]SP25Y6NQXB [33.3]SP1RJH1641 [5.0]SP334VW9T9*[7.4]SP37C6HQRQ 
666315 2 666313 195 br1$ s:ba5c17f9cf p:f18fbf2819 c:7a4a1284f2 i:5c5109ca6f b:00000000000000000002    1199802  195> [1.7]SP105ARDW7 [1.7]SP2HFBWV0D [1.7]SP3F0CDFN2 [1.7]SPWZ6NJA8H [18.5]SPP1DJ1JE2*[2.4]SPY1PP2KZ6 [2.5]SP1D6NC90K [20.8]SP137NZXD0 [3.3]SP25Y6NQXB [33.3]SP1RJH1641 [5.0]SP334VW9T9 [7.4]SP37C6HQRQ 
666316 ? undefined -   - - -  -    0   
666317 2 666315 196 br1$ s:50d4ace181 p:ba5c17f9cf c:1557536b43 i:da0c077897 b:00000000000000000003    669802  196> [13.2]SP37C6HQRQ*[3.0]SP2HFBWV0D [3.0]SP4F3EX8B7 [33.1]SPP1DJ1JE2 [37.3]SP137NZXD0 [4.3]SPY1PP2KZ6 [6.0]SP25Y6NQXB 
666318 1 666317 197 br1$ s:93862fa541 p:50d4ace181 c:f75ddde406 i:a864b91c10 b:0000000000000000000d @+ 749802  197> [11.8]SP37C6HQRQ*[2.7]SP105ARDW7 [2.7]SP2HFBWV0D [2.7]SP4F3EX8B7 [29.6]SPP1DJ1JE2 [3.9]SPY1PP2KZ6 [33.3]SP137NZXD0 [5.3]SP25Y6NQXB [8.0]SP334VW9T9 
666319 ? undefined -   - - -  -    0   
666320 2 666318 198 br1$ s:454debaa97 p:93862fa541 c:3d72713a63 i:fec370c344 b:0000000000000000000d    499802  198> [12.0]SP334VW9T9 [17.7]SP37C6HQRQ [4.0]SP105ARDW7 [4.0]SP2HFBWV0D [4.0]SP4F3EX8B7 [44.4]SPP1DJ1JE2*[5.8]SPY1PP2KZ6 [8.0]SP25Y6NQXB 
666321 1 666320 199 br1$ s:235ae54e4b p:454debaa97 c:aac6462618 i:8d1c5fefc5 b:00000000000000000006 @+ 599802  199> [10.0]SP334VW9T9 [14.8]SP37C6HQRQ [16.7]SP137NZXD0 [3.3]SP105ARDW7 [3.3]SP2HFBWV0D [3.3]SP4F3EX8B7 [37.0]SPP1DJ1JE2*[4.9]SPY1PP2KZ6 [6.7]SP25Y6NQXB 
666322 1 666321 200 br1$ s:bdc4b5e56f p:235ae54e4b c:6ad65e47fd i:4d6ca193e2 b:0000000000000000000b @+ 749802  200> [11.8]SP37C6HQRQ [2.7]SP105ARDW7 [2.7]SP2HFBWV0D [2.7]SP4F3EX8B7 [29.6]SPP1DJ1JE2*[3.9]SPY1PP2KZ6 [33.3]SP137NZXD0 [5.3]SP25Y6NQXB [8.0]SP334VW9T9 
666323 1 666322 201 br1$ s:c471c8e300 p:bdc4b5e56f c:abf448daf1 i:05c37fa509 b:00000000000000000003 @+ 749802  201> [11.8]SP37C6HQRQ [2.7]SP105ARDW7 [2.7]SP2HFBWV0D [2.7]SP4F3EX8B7 [29.6]SPP1DJ1JE2*[3.9]SPY1PP2KZ6 [33.3]SP137NZXD0 [5.3]SP25Y6NQXB [8.0]SP334VW9T9 
666324 1 666323 202 br1$ s:a13882c197 p:c471c8e300 c:d2725295d3 i:a714da449a b:00000000000000000004 @+ 1100700  202> [1.8]SP105ARDW7 [1.8]SP2HFBWV0D [20.2]SPP1DJ1JE2*[22.7]SP137NZXD0 [3.6]SP25Y6NQXB [36.3]SP1RJH1641 [5.5]SP334VW9T9 [8.1]SP37C6HQRQ 
666325 2 666323 202 br18  s:5da249e939 p:c471c8e300 c:9d390b5ec4 i:bbdac89ce3 b:00000000000000000005    710000  202  [35.2]SP137NZXD0*[56.3]SP1RJH1641 [8.5]SP334VW9T9 
666326 ? undefined -   - - -  -    0   
666327 3 666324 203 br1$ s:d1590214c8 p:a13882c197 c:cf7824527e i:3122bc7dee b:00000000000000000006    581102  203> [3.4]SP105ARDW7 [3.4]SP2HFBWV0D [38.2]SPP1DJ1JE2 [43.0]SP137NZXD0*[5.0]SPY1PP2KZ6 [6.9]SP25Y6NQXB 
666328 1 666327 204 br1$ s:91b9e83dbd p:d1590214c8 c:c7b837b134 i:5ddc89af5c b:00000000000000000007 @+ 601102  204> [3.3]SP105ARDW7 [3.3]SP2HFBWV0D [3.3]SP4F3EX8B7 [36.9]SPP1DJ1JE2 [4.8]SPY1PP2KZ6 [41.6]SP137NZXD0*[6.7]SP25Y6NQXB 
666329 1 666328 205 br1$ s:1024012e39 p:91b9e83dbd c:3cafdb8cd7 i:10a1737104 b:0000000000000000000b @@ 601102  205> [3.3]SP105ARDW7 [3.3]SP2HFBWV0D [3.3]SP4F3EX8B7 [36.9]SPP1DJ1JE2*[4.8]SPY1PP2KZ6 [41.6]SP137NZXD0 [6.7]SP25Y6NQXB 
